Date,Period,Value,month,day,quarter,dayofweek,is_weekend,Load_Value,HAM
6/28/2020 12:00,13,1753.28,6,28,2,6,1,8017.9,1753.28
6/28/2020 13:00,14,1758.82,6,28,2,6,1,8219.3,1758.82
6/28/2020 14:00,15,1592.93,6,28,2,6,1,7991.8,1592.93
6/28/2020 15:00,16,1545.12,6,28,2,6,1,7733.3,1545.12
6/28/2020 16:00,17,1219.06,6,28,2,6,1,7382,1219.06
6/28/2020 17:00,18,1270.68,6,28,2,6,1,7431.5,1270.68
6/28/2020 18:00,19,1876.22,6,28,2,6,1,8058.6,1876.22
6/28/2020 19:00,20,1874.81,6,28,2,6,1,8318.8,1874.81
6/28/2020 20:00,21,1738.49,6,28,2,6,1,8248.4,1738.49
6/28/2020 21:00,22,1541.67,6,28,2,6,1,8162.1,1541.67
6/28/2020 22:00,23,1266.36,6,28,2,6,1,7829.9,1266.36
6/28/2020 23:00,24,1237.33,6,28,2,6,1,7536.4,1237.33
6/29/2020 0:00,1,1540.35,6,29,2,0,0,7210.6,1540.35
6/29/2020 1:00,2,1443.79,6,29,2,0,0,6948.5,1443.79
6/29/2020 2:00,3,1343.2,6,29,2,0,0,6744.1,1343.2
6/29/2020 3:00,4,1230.23,6,29,2,0,0,6569.8,1230.23
6/29/2020 4:00,5,1177.29,6,29,2,0,0,6500.1,1177.29
6/29/2020 5:00,6,0,6,29,2,0,0,6494,1814.22
6/29/2020 6:00,7,1725.35,6,29,2,0,0,7100.8,1725.35
6/29/2020 7:00,8,1755.26,6,29,2,0,0,7920.2,1755.26
6/29/2020 8:00,9,1729.02,6,29,2,0,0,8574.8,1729.02
6/29/2020 9:00,10,1734.87,6,29,2,0,0,9227,1734.87
6/29/2020 10:00,11,1814.23,6,29,2,0,0,9497.2,1814.23
6/29/2020 11:00,12,1785.26,6,29,2,0,0,9552.4,1785.26
6/29/2020 12:00,13,1798.38,6,29,2,0,0,9495.2,1798.38
6/29/2020 13:00,14,2015.94,6,29,2,0,0,9746.7,2015.94
6/29/2020 14:00,15,2056.72,6,29,2,0,0,9696.5,2056.72
6/29/2020 15:00,16,1921.98,6,29,2,0,0,9359.1,1921.98
6/29/2020 16:00,17,1580.93,6,29,2,0,0,8673.3,1580.93
6/29/2020 17:00,18,1530.46,6,29,2,0,0,8245.4,1530.46
6/29/2020 18:00,19,1534.5,6,29,2,0,0,8443.1,1534.5
6/29/2020 19:00,20,1728.4,6,29,2,0,0,8748.6,1728.4
6/29/2020 20:00,21,1963.28,6,29,2,0,0,8910.6,1963.28
6/29/2020 21:00,22,1845.8,6,29,2,0,0,8867,1845.8
6/29/2020 22:00,23,2037.52,6,29,2,0,0,8686.6,2037.52
6/29/2020 23:00,24,1967.87,6,29,2,0,0,8419.1,1967.87
6/30/2020 0:00,1,1910.47,6,30,2,1,0,8056.5,1910.47
6/30/2020 1:00,2,1858.34,6,30,2,1,0,7774.5,1858.34
6/30/2020 2:00,3,1583.8,6,30,2,1,0,7535.1,1583.8
6/30/2020 3:00,4,1580.17,6,30,2,1,0,7338.4,1580.17
6/30/2020 4:00,5,1537.5,6,30,2,1,0,7223,1537.5
6/30/2020 5:00,6,1530.73,6,30,2,1,0,7073.2,1530.73
6/30/2020 6:00,7,1532.9,6,30,2,1,0,7412.6,1532.9
6/30/2020 7:00,8,1769.04,6,30,2,1,0,8125.7,1769.04
6/30/2020 8:00,9,1578.76,6,30,2,1,0,8884.4,1578.76
6/30/2020 9:00,10,1729.58,6,30,2,1,0,9420.3,1729.58
6/30/2020 10:00,11,1727.7,6,30,2,1,0,9523.7,1727.7
6/30/2020 11:00,12,1729.36,6,30,2,1,0,9593.6,1729.36
6/30/2020 12:00,13,1789.53,6,30,2,1,0,9655.2,1789.53
6/30/2020 13:00,14,2017.93,6,30,2,1,0,9956.8,2017.93
6/30/2020 14:00,15,1801.71,6,30,2,1,0,9801.2,1801.71
6/30/2020 15:00,16,1787.32,6,30,2,1,0,9496.2,1787.32
6/30/2020 16:00,17,1528.78,6,30,2,1,0,8621.9,1528.78
6/30/2020 17:00,18,1318.98,6,30,2,1,0,8116.4,1318.98
6/30/2020 18:00,19,1553.46,6,30,2,1,0,8488.8,1553.46
6/30/2020 19:00,20,1708.18,6,30,2,1,0,8721.5,1708.18
6/30/2020 20:00,21,1727.02,6,30,2,1,0,8912.3,1727.02
6/30/2020 21:00,22,1925.57,6,30,2,1,0,8907.3,1925.57
6/30/2020 22:00,23,1726.38,6,30,2,1,0,8614,1726.38
6/30/2020 23:00,24,1554.07,6,30,2,1,0,8375.3,1554.07
7/1/2020 0:00,1,1813.58,7,1,3,2,0,7968.2,1813.58
7/1/2020 1:00,2,1724.76,7,1,3,2,0,7757.5,1724.76
7/1/2020 2:00,3,1531.55,7,1,3,2,0,7500.6,1531.55
7/1/2020 3:00,4,1319.91,7,1,3,2,0,7230.6,1319.91
7/1/2020 4:00,5,1287.4,7,1,3,2,0,7210.9,1287.4
7/1/2020 5:00,6,1229.3,7,1,3,2,0,7074.4,1229.3
7/1/2020 6:00,7,1284.96,7,1,3,2,0,7370,1284.96
7/1/2020 7:00,8,1557.29,7,1,3,2,0,8030.3,1557.29
7/1/2020 8:00,9,1724.05,7,1,3,2,0,8787.7,1724.05
7/1/2020 9:00,10,1723.65,7,1,3,2,0,9324.7,1723.65
7/1/2020 10:00,11,1991.67,7,1,3,2,0,9798.6,1991.67
7/1/2020 11:00,12,1830.95,7,1,3,2,0,9681,1830.95
7/1/2020 12:00,13,2012.79,7,1,3,2,0,9850.2,2012.79
7/1/2020 13:00,14,2044.11,7,1,3,2,0,10048.5,2044.11
7/1/2020 14:00,15,2045.49,7,1,3,2,0,10051.7,2045.49
7/1/2020 15:00,16,2009.51,7,1,3,2,0,9749.2,2009.51
7/1/2020 16:00,17,1724.2,7,1,3,2,0,9052.7,1724.2
7/1/2020 17:00,18,1625.24,7,1,3,2,0,8609,1625.24
7/1/2020 18:00,19,1986.01,7,1,3,2,0,9021.1,1986.01
7/1/2020 19:00,20,1914.92,7,1,3,2,0,9022.1,1914.92
7/1/2020 20:00,21,1973.58,7,1,3,2,0,9212.7,1973.58
7/1/2020 21:00,22,1996.05,7,1,3,2,0,9194.7,1996.05
7/1/2020 22:00,23,1961.07,7,1,3,2,0,8977,1961.07
7/1/2020 23:00,24,1725.53,7,1,3,2,0,8737.2,1725.53
7/2/2020 0:00,1,2008.12,7,2,3,3,0,8653.8,2008.12
7/2/2020 1:00,2,1777.27,7,2,3,3,0,8279,1777.27
7/2/2020 2:00,3,1728.21,7,2,3,3,0,8048.9,1728.21
7/2/2020 3:00,4,1563.03,7,2,3,3,0,7823,1563.03
7/2/2020 4:00,5,1558.75,7,2,3,3,0,7677.1,1558.75
7/2/2020 5:00,6,1528.88,7,2,3,3,0,7556.5,1528.88
7/2/2020 6:00,7,1558.52,7,2,3,3,0,7716.4,1558.52
7/2/2020 7:00,8,2051.04,7,2,3,3,0,8512.1,2051.04
7/2/2020 8:00,9,2001.17,7,2,3,3,0,9051.8,2001.17
7/2/2020 9:00,10,1860.39,7,2,3,3,0,9427.2,1860.39
7/2/2020 10:00,11,1814.22,7,2,3,3,0,9769.1,1814.22
7/2/2020 11:00,12,1809.09,7,2,3,3,0,9728.2,1809.09
7/2/2020 12:00,13,1976.43,7,2,3,3,0,9809.5,1976.43
7/2/2020 13:00,14,2684.74,7,2,3,3,0,10226.1,2684.74
7/2/2020 14:00,15,2688.87,7,2,3,3,0,10145.4,2688.87
7/2/2020 15:00,16,2358.48,7,2,3,3,0,9793.7,2358.48
7/2/2020 16:00,17,2096.69,7,2,3,3,0,9170.5,2096.69
7/2/2020 17:00,18,1561.24,7,2,3,3,0,8605.5,1561.24
7/2/2020 18:00,19,2043.61,7,2,3,3,0,8985.7,2043.61
7/2/2020 19:00,20,2059.96,7,2,3,3,0,9165.7,2059.96
7/2/2020 20:00,21,2747.89,7,2,3,3,0,9402.4,2747.89
7/2/2020 21:00,22,2752.63,7,2,3,3,0,9465.5,2752.63
7/2/2020 22:00,23,2035.1,7,2,3,3,0,9187.8,2035.1
7/2/2020 23:00,24,2040.61,7,2,3,3,0,9008.5,2040.61
7/3/2020 0:00,1,2042.72,7,3,3,4,0,8595.6,2042.72
7/3/2020 1:00,2,2033.48,7,3,3,4,0,8482.9,2033.48
7/3/2020 2:00,3,1933.41,7,3,3,4,0,8254.5,1933.41
7/3/2020 3:00,4,1728.46,7,3,3,4,0,7950.2,1728.46
7/3/2020 4:00,5,1722.01,7,3,3,4,0,7774,1722.01
7/3/2020 5:00,6,1560.65,7,3,3,4,0,7658.5,1560.65
7/3/2020 6:00,7,1725.63,7,3,3,4,0,7916.5,1725.63
7/3/2020 7:00,8,2037.12,7,3,3,4,0,8579.6,2037.12
7/3/2020 8:00,9,1782.33,7,3,3,4,0,8976.1,1782.33
7/3/2020 9:00,10,1836.26,7,3,3,4,0,9556.8,1836.26
7/3/2020 10:00,11,1986.68,7,3,3,4,0,9912.9,1986.68
7/3/2020 11:00,12,1852.42,7,3,3,4,0,9884.3,1852.42
7/3/2020 12:00,13,1998.18,7,3,3,4,0,9919.6,1998.18
7/3/2020 13:00,14,2688.49,7,3,3,4,0,10352.4,2688.49
7/3/2020 14:00,15,2460.86,7,3,3,4,0,10268.8,2460.86
7/3/2020 15:00,16,2146.64,7,3,3,4,0,9987.9,2146.64
7/3/2020 16:00,17,1721.31,7,3,3,4,0,9203.3,1721.31
7/3/2020 17:00,18,1557.32,7,3,3,4,0,8531.6,1557.32
7/3/2020 18:00,19,1804.81,7,3,3,4,0,8881,1804.81
7/3/2020 19:00,20,1803.64,7,3,3,4,0,8984.3,1803.64
7/3/2020 20:00,21,2187.86,7,3,3,4,0,9298.3,2187.86
7/3/2020 21:00,22,2035.12,7,3,3,4,0,9236,2035.12
7/3/2020 22:00,23,2013.43,7,3,3,4,0,9180.8,2013.43
7/3/2020 23:00,24,1810.06,7,3,3,4,0,8969.7,1810.06
7/4/2020 0:00,1,1902.99,7,4,3,5,1,8648.6,1902.99
7/4/2020 1:00,2,1725.58,7,4,3,5,1,8353.2,1725.58
7/4/2020 2:00,3,1726.92,7,4,3,5,1,8066.5,1726.92
7/4/2020 3:00,4,2045.32,7,4,3,5,1,7913.9,2045.32
7/4/2020 4:00,5,1996.1,7,4,3,5,1,7701,1996.1
7/4/2020 5:00,6,1531.53,7,4,3,5,1,7449,1531.53
7/4/2020 6:00,7,1528.8,7,4,3,5,1,7449.5,1528.8
7/4/2020 7:00,8,1560.25,7,4,3,5,1,7741.5,1560.25
7/4/2020 8:00,9,1525.25,7,4,3,5,1,8113.1,1525.25
7/4/2020 9:00,10,1558.83,7,4,3,5,1,8550.4,1558.83
7/4/2020 10:00,11,1558.33,7,4,3,5,1,8860.8,1558.33
7/4/2020 11:00,12,1525.67,7,4,3,5,1,8846.5,1525.67
7/4/2020 12:00,13,1556.08,7,4,3,5,1,8953.4,1556.08
7/4/2020 13:00,14,1792.09,7,4,3,5,1,9207.2,1792.09
7/4/2020 14:00,15,1720.15,7,4,3,5,1,9045.6,1720.15
7/4/2020 15:00,16,1559.14,7,4,3,5,1,8725.4,1559.14
7/4/2020 16:00,17,1504.63,7,4,3,5,1,8048.8,1504.63
7/4/2020 17:00,18,1433.4,7,4,3,5,1,7813.9,1433.4
7/4/2020 18:00,19,1713.32,7,4,3,5,1,8237.6,1713.32
7/4/2020 19:00,20,1554.33,7,4,3,5,1,8218.7,1554.33
7/4/2020 20:00,21,1554.07,7,4,3,5,1,8403.7,1554.07
7/4/2020 21:00,22,1554.19,7,4,3,5,1,8358.3,1554.19
7/4/2020 22:00,23,1525.14,7,4,3,5,1,8087.3,1525.14
7/4/2020 23:00,24,1526.02,7,4,3,5,1,7882.9,1526.02
7/5/2020 0:00,1,1716.86,7,5,3,6,1,7657.7,1716.86
7/5/2020 1:00,2,1413.98,7,5,3,6,1,7356.9,1413.98
7/5/2020 2:00,3,1411.24,7,5,3,6,1,7174.6,1411.24
7/5/2020 3:00,4,1527.26,7,5,3,6,1,7105.9,1527.26
7/5/2020 4:00,5,1413.03,7,5,3,6,1,6893.1,1413.03
7/5/2020 5:00,6,0,7,5,3,6,1,6477.1,1743.99
7/5/2020 6:00,7,0,7,5,3,6,1,6550.3,1740.99
7/5/2020 7:00,8,0,7,5,3,6,1,6886.8,1739.46
7/5/2020 8:00,9,1240.97,7,5,3,6,1,7494.1,1240.97
7/5/2020 9:00,10,1268.31,7,5,3,6,1,7792.7,1268.31
7/5/2020 10:00,11,1524.4,7,5,3,6,1,8066.8,1524.4
7/5/2020 11:00,12,1426.79,7,5,3,6,1,8105.5,1426.79
7/5/2020 12:00,13,1525.07,7,5,3,6,1,8157.9,1525.07
7/5/2020 13:00,14,1737.96,7,5,3,6,1,8417,1737.96
7/5/2020 14:00,15,1719.62,7,5,3,6,1,8318.4,1719.62
7/5/2020 15:00,16,1555.49,7,5,3,6,1,7983.8,1555.49
7/5/2020 16:00,17,1556.35,7,5,3,6,1,7700.1,1556.35
7/5/2020 17:00,18,1782.46,7,5,3,6,1,7861.6,1782.46
7/5/2020 18:00,19,1791.77,7,5,3,6,1,8119.9,1791.77
7/5/2020 19:00,20,1840.37,7,5,3,6,1,8489.4,1840.37
7/5/2020 20:00,21,2027.55,7,5,3,6,1,8763.1,2027.55
7/5/2020 21:00,22,1892.3,7,5,3,6,1,8655.7,1892.3
7/5/2020 22:00,23,1729.69,7,5,3,6,1,8457.9,1729.69
7/5/2020 23:00,24,1561.01,7,5,3,6,1,8066.1,1561.01
7/6/2020 0:00,1,1710.81,7,6,3,0,0,7707.4,1710.81
7/6/2020 1:00,2,1558.19,7,6,3,0,0,7472.5,1558.19
7/6/2020 2:00,3,1423.81,7,6,3,0,0,7260.5,1423.81
7/6/2020 3:00,4,1282.04,7,6,3,0,0,7003.9,1282.04
7/6/2020 4:00,5,1279.77,7,6,3,0,0,6947.9,1279.77
7/6/2020 5:00,6,1281.96,7,6,3,0,0,6941,1281.96
7/6/2020 6:00,7,1521.26,7,6,3,0,0,7251,1521.26
7/6/2020 7:00,8,1777.09,7,6,3,0,0,8166.4,1777.09
7/6/2020 8:00,9,1715.27,7,6,3,0,0,8840.6,1715.27
7/6/2020 9:00,10,1728.6,7,6,3,0,0,9437.8,1728.6
7/6/2020 10:00,11,1814.52,7,6,3,0,0,9718.1,1814.52
7/6/2020 11:00,12,1800.21,7,6,3,0,0,9663.2,1800.21
7/6/2020 12:00,13,1916.73,7,6,3,0,0,9850.8,1916.73
7/6/2020 13:00,14,2350.1,7,6,3,0,0,10221.4,2350.1
7/6/2020 14:00,15,2397.7,7,6,3,0,0,10186.6,2397.7
7/6/2020 15:00,16,2034.96,7,6,3,0,0,9876.9,2034.96
7/6/2020 16:00,17,1719.83,7,6,3,0,0,9127,1719.83
7/6/2020 17:00,18,1594.57,7,6,3,0,0,8519.1,1594.57
7/6/2020 18:00,19,1719.27,7,6,3,0,0,8743.9,1719.27
7/6/2020 19:00,20,1716.15,7,6,3,0,0,8842.1,1716.15
7/6/2020 20:00,21,1797.92,7,6,3,0,0,9072.3,1797.92
7/6/2020 21:00,22,1718.93,7,6,3,0,0,8993,1718.93
7/6/2020 22:00,23,1724.77,7,6,3,0,0,8911.1,1724.77
7/6/2020 23:00,24,1716.11,7,6,3,0,0,8604.3,1716.11
7/7/2020 0:00,1,1782.22,7,7,3,1,0,8026.2,1782.22
7/7/2020 1:00,2,1703.53,7,7,3,1,0,7666,1703.53
7/7/2020 2:00,3,1703.43,7,7,3,1,0,7425.9,1703.43
7/7/2020 3:00,4,1702.02,7,7,3,1,0,7381.4,1702.02
7/7/2020 4:00,5,1708.55,7,7,3,1,0,7490.3,1708.55
7/7/2020 5:00,6,1557.64,7,7,3,1,0,7387.4,1557.64
7/7/2020 6:00,7,1558.07,7,7,3,1,0,7568.9,1558.07
7/7/2020 7:00,8,1822.81,7,7,3,1,0,8277.5,1822.81
7/7/2020 8:00,9,1709.86,7,7,3,1,0,8925.5,1709.86
7/7/2020 9:00,10,1801.91,7,7,3,1,0,9652,1801.91
7/7/2020 10:00,11,2081.98,7,7,3,1,0,10034.4,2081.98
7/7/2020 11:00,12,2003.16,7,7,3,1,0,9909.4,2003.16
7/7/2020 12:00,13,2025.62,7,7,3,1,0,10051.9,2025.62
7/7/2020 13:00,14,2709.27,7,7,3,1,0,10417.1,2709.27
7/7/2020 14:00,15,2393.1,7,7,3,1,0,10271.4,2393.1
7/7/2020 15:00,16,2318.4,7,7,3,1,0,9978.5,2318.4
7/7/2020 16:00,17,1709.47,7,7,3,1,0,9286.6,1709.47
7/7/2020 17:00,18,1599.48,7,7,3,1,0,8582.9,1599.48
7/7/2020 18:00,19,1807.68,7,7,3,1,0,8898.6,1807.68
7/7/2020 19:00,20,1809.66,7,7,3,1,0,9132.9,1809.66
7/7/2020 20:00,21,2389.72,7,7,3,1,0,9402.4,2389.72
7/7/2020 21:00,22,2710.96,7,7,3,1,0,9411.8,2710.96
7/7/2020 22:00,23,4100.57,7,7,3,1,0,9048,1772.88
7/7/2020 23:00,24,3291.89,7,7,3,1,0,9048,1772.88
7/8/2020 0:00,1,2075.25,7,8,3,2,0,8684.2,2075.25
7/8/2020 1:00,2,2010.45,7,8,3,2,0,8442,2010.45
7/8/2020 2:00,3,1767.63,7,8,3,2,0,8103.1,1767.63
7/8/2020 3:00,4,1909.91,7,8,3,2,0,7914.7,1909.91
7/8/2020 4:00,5,1859.16,7,8,3,2,0,7772.3,1859.16
7/8/2020 5:00,6,1701.15,7,8,3,2,0,7573,1701.15
7/8/2020 6:00,7,1706.64,7,8,3,2,0,7677.9,1706.64
7/8/2020 7:00,8,1892.31,7,8,3,2,0,8457.5,1892.31
7/8/2020 8:00,9,1712.98,7,8,3,2,0,9152.1,1712.98
7/8/2020 9:00,10,1715.94,7,8,3,2,0,9608.4,1715.94
7/8/2020 10:00,11,2052.5,7,8,3,2,0,10021.5,2052.5
7/8/2020 11:00,12,1904.53,7,8,3,2,0,9802.4,1904.53
7/8/2020 12:00,13,2057.63,7,8,3,2,0,10040.6,2057.63
7/8/2020 13:00,14,2587.74,7,8,3,2,0,10336.8,2587.74
7/8/2020 14:00,15,2582.84,7,8,3,2,0,10234.5,2582.84
7/8/2020 15:00,16,2590.54,7,8,3,2,0,9911.3,2590.54
7/8/2020 16:00,17,1709.67,7,8,3,2,0,9140.7,1709.67
7/8/2020 17:00,18,1554.79,7,8,3,2,0,8517.3,1554.79
7/8/2020 18:00,19,1803.35,7,8,3,2,0,8944.3,1803.35
7/8/2020 19:00,20,1807.09,7,8,3,2,0,9082.7,1807.09
7/8/2020 20:00,21,2184.7,7,8,3,2,0,9245.2,2184.7
7/8/2020 21:00,22,2447.56,7,8,3,2,0,9245.4,2447.56
7/8/2020 22:00,23,2028.98,7,8,3,2,0,9120.3,2028.98
7/8/2020 23:00,24,1985.8,7,8,3,2,0,8888.5,1985.8
7/9/2020 0:00,1,1718.62,7,9,3,3,0,8527.9,1718.62
7/9/2020 1:00,2,1719.43,7,9,3,3,0,8260.7,1719.43
7/9/2020 2:00,3,1714.73,7,9,3,3,0,7970.4,1714.73
7/9/2020 3:00,4,1710.38,7,9,3,3,0,7755.6,1710.38
7/9/2020 4:00,5,1702.11,7,9,3,3,0,7651.2,1702.11
7/9/2020 5:00,6,1697.3,7,9,3,3,0,7525.3,1697.3
7/9/2020 6:00,7,1702.04,7,9,3,3,0,7734.1,1702.04
7/9/2020 7:00,8,1776.53,7,9,3,3,0,8378.6,1776.53
7/9/2020 8:00,9,1788.83,7,9,3,3,0,9160.1,1788.83
7/9/2020 9:00,10,1727.71,7,9,3,3,0,9766.3,1727.71
7/9/2020 10:00,11,1978.98,7,9,3,3,0,10001.4,1978.98
7/9/2020 11:00,12,1949.7,7,9,3,3,0,9978.5,1949.7
7/9/2020 12:00,13,2103.88,7,9,3,3,0,10151,2103.88
7/9/2020 13:00,14,2635.49,7,9,3,3,0,10550.4,2635.49
7/9/2020 14:00,15,2599.96,7,9,3,3,0,10455.6,2599.96
7/9/2020 15:00,16,2601.22,7,9,3,3,0,10121.2,2601.22
7/9/2020 16:00,17,1711.59,7,9,3,3,0,9158.6,1711.59
7/9/2020 17:00,18,1555.08,7,9,3,3,0,8518.1,1555.08
7/9/2020 18:00,19,1783.27,7,9,3,3,0,8892.5,1783.27
7/9/2020 19:00,20,1711.33,7,9,3,3,0,9050.2,1711.33
7/9/2020 20:00,21,1847.27,7,9,3,3,0,9272.8,1847.27
7/9/2020 21:00,22,2027.93,7,9,3,3,0,9189,2027.93
7/9/2020 22:00,23,2020.92,7,9,3,3,0,9138.6,2020.92
7/9/2020 23:00,24,2036.35,7,9,3,3,0,9048.7,2036.35
7/10/2020 0:00,1,1849.38,7,10,3,4,0,8669.8,1849.38
7/10/2020 1:00,2,1719.4,7,10,3,4,0,8420.5,1719.4
7/10/2020 2:00,3,1720.72,7,10,3,4,0,8173.9,1720.72
7/10/2020 3:00,4,1714.79,7,10,3,4,0,7959.7,1714.79
7/10/2020 4:00,5,1706.02,7,10,3,4,0,7816.4,1706.02
7/10/2020 5:00,6,1648.52,7,10,3,4,0,7635,1648.52
7/10/2020 6:00,7,1706.7,7,10,3,4,0,7824.8,1706.7
7/10/2020 7:00,8,1864.88,7,10,3,4,0,8452,1864.88
7/10/2020 8:00,9,2007.43,7,10,3,4,0,9205.7,2007.43
7/10/2020 9:00,10,2093.3,7,10,3,4,0,9752.2,2093.3
7/10/2020 10:00,11,2158.21,7,10,3,4,0,10054.9,2158.21
7/10/2020 11:00,12,2034.88,7,10,3,4,0,9960,2034.88
7/10/2020 12:00,13,2152.73,7,10,3,4,0,10115.1,2152.73
7/10/2020 13:00,14,2637.54,7,10,3,4,0,10513,2637.54
7/10/2020 14:00,15,2592.12,7,10,3,4,0,10349.9,2592.12
7/10/2020 15:00,16,2589.84,7,10,3,4,0,9986.2,2589.84
7/10/2020 16:00,17,1715.65,7,10,3,4,0,9053.8,1715.65
7/10/2020 17:00,18,1556.69,7,10,3,4,0,8493.5,1556.69
7/10/2020 18:00,19,1798.73,7,10,3,4,0,8885.5,1798.73
7/10/2020 19:00,20,1711.97,7,10,3,4,0,8959.2,1711.97
7/10/2020 20:00,21,2197.8,7,10,3,4,0,9215.6,2197.8
7/10/2020 21:00,22,2384.52,7,10,3,4,0,9185.8,2384.52
7/10/2020 22:00,23,1998.97,7,10,3,4,0,9010.7,1998.97
7/10/2020 23:00,24,2028.06,7,10,3,4,0,8770.1,2028.06
7/11/2020 0:00,1,2105.73,7,11,3,5,1,8538.2,2105.73
7/11/2020 1:00,2,2040.13,7,11,3,5,1,8271,2040.13
7/11/2020 2:00,3,2067.02,7,11,3,5,1,8005.3,2067.02
7/11/2020 3:00,4,2051.29,7,11,3,5,1,7851.9,2051.29
7/11/2020 4:00,5,2050.83,7,11,3,5,1,7740.1,2050.83
7/11/2020 5:00,6,1896.52,7,11,3,5,1,7595.5,1896.52
7/11/2020 6:00,7,1772.88,7,11,3,5,1,7539.1,1772.88
7/11/2020 7:00,8,1773.15,7,11,3,5,1,7697,1773.15
7/11/2020 8:00,9,1714.55,7,11,3,5,1,8130.4,1714.55
7/11/2020 9:00,10,1711.23,7,11,3,5,1,8653.6,1711.23
7/11/2020 10:00,11,1795.31,7,11,3,5,1,9027.8,1795.31
7/11/2020 11:00,12,1899.73,7,11,3,5,1,8956.9,1899.73
7/11/2020 12:00,13,1715.13,7,11,3,5,1,9016.8,1715.13
7/11/2020 13:00,14,2097.42,7,11,3,5,1,9270.6,2097.42
7/11/2020 14:00,15,2283.27,7,11,3,5,1,9064.7,2283.27
7/11/2020 15:00,16,1797.01,7,11,3,5,1,8824.1,1797.01
7/11/2020 16:00,17,1559.67,7,11,3,5,1,8130.7,1559.67
7/11/2020 17:00,18,1705.52,7,11,3,5,1,7929.7,1705.52
7/11/2020 18:00,19,1988.05,7,11,3,5,1,8366.5,1988.05
7/11/2020 19:00,20,2332.79,7,11,3,5,1,8581.8,2332.79
7/11/2020 20:00,21,2421.58,7,11,3,5,1,8681.8,2421.58
7/11/2020 21:00,22,2029.38,7,11,3,5,1,8550.2,2029.38
7/11/2020 22:00,23,2018.04,7,11,3,5,1,8542.6,2018.04
7/11/2020 23:00,24,2011.14,7,11,3,5,1,8338.2,2011.14
7/12/2020 0:00,1,1826.97,7,12,3,6,1,8119.7,1826.97
7/12/2020 1:00,2,1721.86,7,12,3,6,1,7917.8,1721.86
7/12/2020 2:00,3,1722.38,7,12,3,6,1,7645,1722.38
7/12/2020 3:00,4,1718.75,7,12,3,6,1,7468.8,1718.75
7/12/2020 4:00,5,1565.24,7,12,3,6,1,7243.6,1565.24
7/12/2020 5:00,6,1236.86,7,12,3,6,1,6965.3,1236.86
7/12/2020 6:00,7,0,7,12,3,6,1,6807.9,1810.6
7/12/2020 7:00,8,1393.27,7,12,3,6,1,7230.5,1393.27
7/12/2020 8:00,9,1423.05,7,12,3,6,1,7616.9,1423.05
7/12/2020 9:00,10,1584.8,7,12,3,6,1,8038.5,1584.8
7/12/2020 10:00,11,1556.34,7,12,3,6,1,8296.4,1556.34
7/12/2020 11:00,12,1671.59,7,12,3,6,1,8410.3,1671.59
7/12/2020 12:00,13,1710.56,7,12,3,6,1,8502.4,1710.56
7/12/2020 13:00,14,1801.5,7,12,3,6,1,8657.6,1801.5
7/12/2020 14:00,15,1708.05,7,12,3,6,1,8397.2,1708.05
7/12/2020 15:00,16,1621.36,7,12,3,6,1,8068.7,1621.36
7/12/2020 16:00,17,1707.07,7,12,3,6,1,7939.7,1707.07
7/12/2020 17:00,18,1709.87,7,12,3,6,1,7947.4,1709.87
7/12/2020 18:00,19,2024.31,7,12,3,6,1,8456.3,2024.31
7/12/2020 19:00,20,2285.78,7,12,3,6,1,8775.7,2285.78
7/12/2020 20:00,21,2575.69,7,12,3,6,1,8911.4,2575.69
7/12/2020 21:00,22,2389.73,7,12,3,6,1,8879.3,2389.73
7/12/2020 22:00,23,2019.24,7,12,3,6,1,8500.5,2019.24
7/12/2020 23:00,24,2078.62,7,12,3,6,1,8243.6,2078.62
7/13/2020 0:00,1,1716.53,7,13,3,0,0,7943.2,1716.53
7/13/2020 1:00,2,1715.16,7,13,3,0,0,7654.5,1715.16
7/13/2020 2:00,3,1704.45,7,13,3,0,0,7423.1,1704.45
7/13/2020 3:00,4,1557.37,7,13,3,0,0,7319.2,1557.37
7/13/2020 4:00,5,1556.02,7,13,3,0,0,7286.2,1556.02
7/13/2020 5:00,6,1514.72,7,13,3,0,0,7230.7,1514.72
7/13/2020 6:00,7,1516.99,7,13,3,0,0,7549.5,1516.99
7/13/2020 7:00,8,1560.97,7,13,3,0,0,8127.3,1560.97
7/13/2020 8:00,9,1517.83,7,13,3,0,0,8436.2,1517.83
7/13/2020 9:00,10,1707.35,7,13,3,0,0,8965.9,1707.35
7/13/2020 10:00,11,1708.19,7,13,3,0,0,9139.1,1708.19
7/13/2020 11:00,12,1555.32,7,13,3,0,0,8945.1,1555.32
7/13/2020 12:00,13,1554.79,7,13,3,0,0,8835.8,1554.79
7/13/2020 13:00,14,1553.52,7,13,3,0,0,8843.2,1553.52
7/13/2020 14:00,15,1511.39,7,13,3,0,0,8583.7,1511.39
7/13/2020 15:00,16,1512.72,7,13,3,0,0,8584.4,1512.72
7/13/2020 16:00,17,2063.3,7,13,3,0,0,8576.4,2063.3
7/13/2020 17:00,18,1709.43,7,13,3,0,0,8051.4,1709.43
7/13/2020 18:00,19,1710.3,7,13,3,0,0,8198.6,1710.3
7/13/2020 19:00,20,1555.82,7,13,3,0,0,8165.4,1555.82
7/13/2020 20:00,21,1702.8,7,13,3,0,0,8003.9,1702.8
